OrderID,CustomerID,TransactionDate,Age,Gender,Region,ProductCategory,Quantity,UnitPrice,TotalSales,Segment
12200,128,2026-01-12 13:00:00,24,Male,East,Clothing,3,121.47,364.40999999999997,Casual Buyers
78497,248,2026-01-12 14:00:00,54,Female,West,Home,4,91.43,365.72,Loyal High-Spenders
56975,110,2026-01-12 15:00:00,39,Male,West,Beauty,2,173.04,346.08,Casual Buyers
31357,139,2026-01-12 16:00:00,22,Non-binary,North,Electronics,3,470.56,1411.68,Casual Buyers
87505,110,2026-01-12 17:00:00,19,Female,East,Home,4,178.08,712.32,Casual Buyers
12869,212,2026-01-12 18:00:00,44,Female,East,Clothing,1,494.18,494.18,Loyal High-Spenders
71135,138,2026-01-12 19:00:00,38,Female,West,Electronics,4,247.76,991.04,Casual Buyers
60108,153,2026-01-12 20:00:00,55,Female,North,Home,3,97.79,293.37,Loyal High-Spenders
48467,197,2026-01-12 21:00:00,32,Male,East,Electronics,3,446.66,1339.98,Casual Buyers
33328,154,2026-01-12 22:00:00,38,Female,West,Electronics,1,235.57,235.57,Loyal High-Spenders
96831,210,2026-01-12 23:00:00,27,Male,South,Home,4,357.74,1430.96,Loyal High-Spenders
13987,249,2026-01-13 00:00:00,40,Female,North,Electronics,4,492.02,1968.08,Casual Buyers
68871,168,2026-01-13 01:00:00,56,Male,South,Beauty,1,34.59,34.59,Loyal High-Spenders
32399,155,2026-01-13 02:00:00,22,Female,North,Home,4,57.38,229.52,Loyal High-Spenders
56214,132,2026-01-13 03:00:00,18,Female,West,Beauty,1,363.02,363.02,Casual Buyers
96416,135,2026-01-13 04:00:00,30,Male,East,Clothing,2,148.09,296.18,Loyal High-Spenders
80271,247,2026-01-13 05:00:00,38,Male,East,Electronics,3,100.31,300.93,Loyal High-Spenders
54064,180,2026-01-13 06:00:00,43,Non-binary,East,Clothing,2,29.29,58.58,At-Risk Customers
80091,208,2026-01-13 07:00:00,67,Female,North,Clothing,5,20.7,103.5,Loyal High-Spenders
50818,172,2026-01-13 08:00:00,62,Female,West,Electronics,5,389.5,1947.5,Loyal High-Spenders
55525,139,2026-01-13 09:00:00,38,Female,South,Home,5,75.87,379.35,Casual Buyers
29830,116,2026-01-13 10:00:00,35,Male,West,Electronics,1,239.18,239.18,At-Risk Customers
27429,228,2026-01-13 11:00:00,54,Male,South,Clothing,4,306.89,1227.56,Loyal High-Spenders
16893,160,2026-01-13 12:00:00,62,Male,North,Clothing,2,219.89,439.78,At-Risk Customers
89909,203,2026-01-13 13:00:00,49,Female,North,Home,2,23.28,46.56,Casual Buyers
57333,141,2026-01-13 14:00:00,53,Male,South,Electronics,2,393.92,787.84,Loyal High-Spenders
13436,124,2026-01-13 15:00:00,34,Female,South,Clothing,2,15.15,30.3,Casual Buyers
84290,138,2026-01-13 16:00:00,52,Female,South,Beauty,5,383.33,1916.6499999999999,Casual Buyers
86213,134,2026-01-13 17:00:00,66,Female,West,Clothing,2,447.72,895.44,Loyal High-Spenders
15895,230,2026-01-13 18:00:00,28,Female,South,Clothing,4,222.09,888.36,Loyal High-Spenders
29738,207,2026-01-13 19:00:00,38,Non-binary,North,Home,5,272.42,1362.1000000000001,Casual Buyers
40746,201,2026-01-13 20:00:00,69,Male,North,Beauty,2,243.72,487.44,Loyal High-Spenders
59377,197,2026-01-13 21:00:00,43,Female,East,Clothing,1,200.71,200.71,Casual Buyers
58404,111,2026-01-13 22:00:00,21,Female,South,Clothing,3,444.84,1334.52,Casual Buyers
64045,118,2026-01-13 23:00:00,51,Female,West,Beauty,3,448.03,1344.09,Loyal High-Spenders
49790,200,2026-01-14 00:00:00,69,Female,West,Electronics,3,174.55,523.6500000000001,At-Risk Customers
15600,143,2026-01-14 01:00:00,65,Male,West,Electronics,5,311.38,1556.9,Loyal High-Spenders
50764,148,2026-01-14 02:00:00,35,Male,East,Clothing,2,464.18,928.36,Casual Buyers
84543,116,2026-01-14 03:00:00,57,Female,North,Clothing,5,481.41,2407.05,At-Risk Customers
55714,173,2026-01-14 04:00:00,52,Male,West,Electronics,4,259.39,1037.56,Casual Buyers
66835,156,2026-01-14 05:00:00,58,Female,North,Home,1,231.88,231.88,Loyal High-Spenders
83744,154,2026-01-14 06:00:00,46,Female,East,Beauty,1,146.56,146.56,Loyal High-Spenders
66491,146,2026-01-14 07:00:00,69,Male,South,Beauty,3,479.85,1439.5500000000002,Casual Buyers
28589,111,2026-01-14 08:00:00,46,Female,South,Home,3,79.98,239.94,Casual Buyers
53484,161,2026-01-14 09:00:00,55,Male,South,Home,3,294.12,882.36,Casual Buyers
92989,179,2026-01-14 10:00:00,59,Female,West,Home,2,148.45,296.9,Loyal High-Spenders
46212,182,2026-01-14 11:00:00,38,Female,South,Home,4,146.71,586.84,Loyal High-Spenders
53525,107,2026-01-14 12:00:00,59,Female,West,Home,4,208.43,833.72,Casual Buyers
57202,248,2026-01-14 13:00:00,30,Male,East,Home,4,499.41,1997.64,Loyal High-Spenders
42635,180,2026-01-14 14:00:00,66,Male,East,Beauty,4,36.93,147.72,At-Risk Customers
73208,217,2026-01-14 15:00:00,58,Female,West,Home,3,293.49,880.47,Casual Buyers
43828,124,2026-01-14 16:00:00,34,Female,North,Electronics,1,50.46,50.46,Casual Buyers
28711,188,2026-01-14 17:00:00,26,Female,South,Home,3,85.72,257.15999999999997,Casual Buyers
13420,111,2026-01-14 18:00:00,58,Male,South,Home,4,225.39,901.56,Casual Buyers
10301,242,2026-01-14 19:00:00,18,Male,South,Beauty,3,260.13,780.39,Casual Buyers
55236,158,2026-01-14 20:00:00,19,Male,West,Beauty,4,136.81,547.24,Loyal High-Spenders
76235,208,2026-01-14 21:00:00,65,Female,East,Home,5,165.06,825.3,Loyal High-Spenders
64240,125,2026-01-14 22:00:00,46,Male,South,Beauty,1,52.61,52.61,Casual Buyers
75726,146,2026-01-14 23:00:00,50,Male,East,Clothing,5,158.58,792.9000000000001,Casual Buyers
20492,131,2026-01-15 00:00:00,27,Female,South,Beauty,2,483.61,967.22,Casual Buyers
16102,109,2026-01-15 01:00:00,67,Male,South,Beauty,3,472.91,1418.73,Loyal High-Spenders
60336,115,2026-01-15 02:00:00,57,Non-binary,West,Beauty,2,174.09,348.18,At-Risk Customers
95314,244,2026-01-15 03:00:00,38,Female,North,Beauty,3,289.72,869.1600000000001,Casual Buyers
36641,125,2026-01-15 04:00:00,45,Female,West,Electronics,5,455.7,2278.5,Casual Buyers
44584,185,2026-01-15 05:00:00,28,Male,South,Electronics,4,13.03,52.12,Loyal High-Spenders
42745,234,2026-01-15 06:00:00,51,Male,South,Electronics,4,407.23,1628.92,At-Risk Customers
33093,113,2026-01-15 07:00:00,25,Female,North,Home,3,474.7,1424.1,Casual Buyers
76105,178,2026-01-15 08:00:00,39,Female,East,Home,4,54.75,219.0,At-Risk Customers
61885,216,2026-01-15 09:00:00,25,Female,East,Clothing,5,89.11,445.55,Loyal High-Spenders
46631,106,2026-01-15 10:00:00,66,Male,South,Electronics,4,480.77,1923.08,Casual Buyers
82991,236,2026-01-15 11:00:00,32,Female,East,Home,5,273.39,1366.9499999999998,Casual Buyers
14014,214,2026-01-15 12:00:00,34,Female,South,Beauty,2,16.96,33.92,Loyal High-Spenders
21093,171,2026-01-15 13:00:00,40,Female,North,Beauty,5,136.24,681.2,Casual Buyers
28070,158,2026-01-15 14:00:00,41,Female,North,Electronics,1,230.47,230.47,Loyal High-Spenders
45777,181,2026-01-15 15:00:00,62,Female,South,Clothing,1,349.53,349.53,Loyal High-Spenders
66958,215,2026-01-15 16:00:00,36,Female,North,Clothing,1,369.25,369.25,At-Risk Customers
92074,245,2026-01-15 17:00:00,22,Male,West,Beauty,3,497.76,1493.28,Casual Buyers
20729,202,2026-01-15 18:00:00,49,Female,West,Clothing,3,150.88,452.64,Casual Buyers
55017,116,2026-01-15 19:00:00,61,Male,North,Electronics,3,273.73,821.19,At-Risk Customers
76320,113,2026-01-15 20:00:00,18,Male,South,Beauty,5,271.33,1356.6499999999999,Casual Buyers
37751,207,2026-01-15 21:00:00,40,Male,South,Home,3,208.77,626.3100000000001,Casual Buyers
88069,144,2026-01-15 22:00:00,54,Male,North,Home,2,92.89,185.78,Loyal High-Spenders
64748,197,2026-01-15 23:00:00,25,Male,East,Clothing,1,488.95,488.95,Casual Buyers
15801,230,2026-01-16 00:00:00,30,Male,West,Beauty,5,428.13,2140.65,Loyal High-Spenders
29190,136,2026-01-16 01:00:00,25,Female,East,Beauty,1,254.18,254.18,Casual Buyers
59689,207,2026-01-16 02:00:00,40,Female,South,Home,3,305.59,916.77,Casual Buyers
60993,138,2026-01-16 03:00:00,60,Male,South,Beauty,5,121.36,606.8,Casual Buyers
39592,114,2026-01-16 04:00:00,18,Female,East,Beauty,4,276.46,1105.84,Casual Buyers
20647,219,2026-01-16 05:00:00,62,Female,North,Beauty,2,350.54,701.08,Casual Buyers
18716,103,2026-01-16 06:00:00,68,Male,East,Clothing,3,262.43,787.29,At-Risk Customers
98891,192,2026-01-16 07:00:00,41,Male,East,Beauty,3,495.24,1485.72,Casual Buyers
97545,240,2026-01-16 08:00:00,52,Female,West,Electronics,2,309.56,619.12,Casual Buyers
99912,115,2026-01-16 09:00:00,41,Female,West,Clothing,2,191.78,383.56,At-Risk Customers
80316,207,2026-01-16 10:00:00,34,Female,East,Beauty,4,388.35,1553.4,Casual Buyers
12368,225,2026-01-16 11:00:00,22,Male,East,Beauty,3,93.53,280.59000000000003,Loyal High-Spenders
87575,154,2026-01-16 12:00:00,37,Male,South,Electronics,3,198.41,595.23,Loyal High-Spenders
16655,133,2026-01-16 13:00:00,38,Male,West,Clothing,1,180.01,180.01,Loyal High-Spenders
80031,112,2026-01-16 14:00:00,57,Male,West,Home,5,221.59,1107.95,Loyal High-Spenders
86429,240,2026-01-16 15:00:00,48,Male,South,Home,5,393.07,1965.35,Casual Buyers
97922,117,2026-01-16 16:00:00,63,Male,North,Clothing,1,247.24,247.24,Loyal High-Spenders
65766,195,2026-01-16 17:00:00,53,Female,West,Beauty,5,399.07,1995.35,Loyal High-Spenders
23403,222,2026-01-16 18:00:00,28,Female,West,Beauty,2,292.48,584.96,Casual Buyers
42097,138,2026-01-16 19:00:00,69,Male,North,Home,5,177.61,888.0500000000001,Casual Buyers
88657,145,2026-01-16 20:00:00,32,Female,West,Home,5,406.89,2034.4499999999998,Casual Buyers
20966,128,2026-01-16 21:00:00,36,Male,West,Home,1,126.76,126.76,Casual Buyers
62921,161,2026-01-16 22:00:00,24,Male,North,Electronics,4,119.95,479.8,Casual Buyers
59726,115,2026-01-16 23:00:00,68,Male,North,Home,5,257.21,1286.05,At-Risk Customers
60300,220,2026-01-17 00:00:00,45,Female,East,Electronics,5,137.82,689.0999999999999,Loyal High-Spenders
32677,109,2026-01-17 01:00:00,68,Non-binary,South,Clothing,4,14.45,57.8,Loyal High-Spenders
65609,202,2026-01-17 02:00:00,60,Female,South,Beauty,1,327.67,327.67,Casual Buyers
66661,183,2026-01-17 03:00:00,22,Male,North,Home,4,260.44,1041.76,Casual Buyers
41024,232,2026-01-17 04:00:00,22,Female,North,Beauty,1,228.3,228.3,Loyal High-Spenders
80313,164,2026-01-17 05:00:00,47,Male,West,Beauty,2,483.81,967.62,Loyal High-Spenders
63006,102,2026-01-17 06:00:00,49,Female,East,Home,1,289.89,289.89,Loyal High-Spenders
25338,241,2026-01-17 07:00:00,25,Female,East,Home,2,433.08,866.16,Loyal High-Spenders
78027,219,2026-01-17 08:00:00,27,Male,North,Clothing,2,78.33,156.66,Casual Buyers
90135,167,2026-01-17 09:00:00,55,Female,West,Electronics,1,288.91,288.91,Loyal High-Spenders
29508,245,2026-01-17 10:00:00,64,Female,West,Electronics,3,435.31,1305.93,Casual Buyers
13051,136,2026-01-17 11:00:00,49,Male,South,Beauty,1,295.72,295.72,Casual Buyers
58747,172,2026-01-17 12:00:00,65,Female,South,Home,5,361.83,1809.1499999999999,Loyal High-Spenders
97142,242,2026-01-17 13:00:00,45,Male,West,Clothing,5,192.3,961.5,Casual Buyers
97235,148,2026-01-17 14:00:00,34,Female,South,Clothing,3,55.3,165.89999999999998,Casual Buyers
64021,220,2026-01-17 15:00:00,48,Female,North,Clothing,2,234.37,468.74,Loyal High-Spenders
76412,187,2026-01-17 16:00:00,25,Female,West,Clothing,3,203.29,609.87,Casual Buyers
68335,239,2026-01-17 17:00:00,57,Female,South,Clothing,5,434.86,2174.3,At-Risk Customers
66179,136,2026-01-17 18:00:00,42,Female,East,Electronics,3,129.56,388.68,Casual Buyers
42093,160,2026-01-17 19:00:00,26,Male,West,Electronics,1,483.7,483.7,At-Risk Customers
79678,223,2026-01-17 20:00:00,19,Female,West,Electronics,3,479.49,1438.47,Loyal High-Spenders
90738,138,2026-01-17 21:00:00,32,Male,East,Home,2,131.34,262.68,Casual Buyers
49734,162,2026-01-17 22:00:00,67,Female,North,Beauty,1,180.55,180.55,Casual Buyers
82615,145,2026-01-17 23:00:00,20,Male,East,Clothing,4,448.82,1795.28,Casual Buyers
83523,187,2026-01-18 00:00:00,66,Male,West,Home,5,483.64,2418.2,Casual Buyers
27019,110,2026-01-18 01:00:00,53,Female,North,Clothing,5,227.29,1136.45,Casual Buyers
93613,161,2026-01-18 02:00:00,21,Male,South,Electronics,3,167.29,501.87,Casual Buyers
96672,176,2026-01-18 03:00:00,31,Female,South,Home,1,267.79,267.79,Loyal High-Spenders
83847,151,2026-01-18 04:00:00,58,Male,South,Electronics,4,347.01,1388.04,Loyal High-Spenders
92750,103,2026-01-18 05:00:00,58,Male,West,Clothing,1,144.0,144.0,At-Risk Customers
89634,158,2026-01-18 06:00:00,42,Female,East,Clothing,5,370.87,1854.35,Loyal High-Spenders
38251,171,2026-01-18 07:00:00,67,Male,North,Beauty,1,35.31,35.31,Casual Buyers
35945,247,2026-01-18 08:00:00,27,Male,South,Clothing,4,34.15,136.6,Loyal High-Spenders
42217,192,2026-01-18 09:00:00,38,Female,North,Electronics,3,199.28,597.84,Casual Buyers
18308,162,2026-01-18 10:00:00,53,Male,West,Clothing,2,183.2,366.4,Casual Buyers
15949,153,2026-01-18 11:00:00,29,Female,South,Beauty,1,164.66,164.66,Loyal High-Spenders
61990,216,2026-01-18 12:00:00,44,Male,West,Beauty,2,250.6,501.2,Loyal High-Spenders
11150,209,2026-01-18 13:00:00,57,Male,East,Electronics,5,167.16,835.8,Loyal High-Spenders
99480,173,2026-01-18 14:00:00,19,Female,West,Home,3,104.21,312.63,Casual Buyers
84740,206,2026-01-18 15:00:00,30,Male,West,Clothing,3,161.64,484.91999999999996,Loyal High-Spenders
76617,156,2026-01-18 16:00:00,49,Male,East,Beauty,1,487.7,487.7,Loyal High-Spenders
26896,102,2026-01-18 17:00:00,48,Male,North,Clothing,3,211.45,634.3499999999999,Loyal High-Spenders
56175,219,2026-01-18 18:00:00,33,Male,East,Clothing,1,227.91,227.91,Casual Buyers
17805,105,2026-01-18 19:00:00,49,Female,East,Home,1,292.51,292.51,At-Risk Customers
15237,104,2026-01-18 20:00:00,49,Male,West,Beauty,2,491.84,983.68,Casual Buyers
30056,104,2026-01-18 21:00:00,51,Female,North,Clothing,3,128.38,385.14,Casual Buyers
55543,153,2026-01-18 22:00:00,28,Female,South,Beauty,1,343.83,343.83,Loyal High-Spenders
66556,146,2026-01-18 23:00:00,27,Male,East,Electronics,2,360.83,721.66,Casual Buyers
13343,108,2026-01-19 00:00:00,32,Female,North,Electronics,4,307.59,1230.36,Loyal High-Spenders
23500,198,2026-01-19 01:00:00,34,Male,East,Clothing,2,53.4,106.8,Loyal High-Spenders
63222,119,2026-01-19 02:00:00,57,Non-binary,East,Beauty,2,341.67,683.34,Loyal High-Spenders
39375,221,2026-01-19 03:00:00,35,Male,East,Clothing,1,41.41,41.41,Loyal High-Spenders
19662,160,2026-01-19 04:00:00,26,Female,East,Beauty,5,302.11,1510.5500000000002,At-Risk Customers
26964,222,2026-01-19 05:00:00,42,Female,West,Beauty,5,372.39,1861.9499999999998,Casual Buyers
69638,181,2026-01-19 06:00:00,57,Male,North,Home,5,113.38,566.9,Loyal High-Spenders
83666,161,2026-01-19 07:00:00,31,Female,North,Home,2,422.39,844.78,Casual Buyers
95067,244,2026-01-19 08:00:00,42,Female,North,Home,1,24.87,24.87,Casual Buyers
77215,102,2026-01-19 09:00:00,67,Male,East,Clothing,3,423.47,1270.41,Loyal High-Spenders
79042,112,2026-01-19 10:00:00,39,Male,West,Home,2,235.56,471.12,Loyal High-Spenders
23284,219,2026-01-19 11:00:00,69,Female,East,Home,2,116.62,233.24,Casual Buyers
82789,224,2026-01-19 12:00:00,47,Female,East,Electronics,1,75.55,75.55,Casual Buyers
94664,188,2026-01-19 13:00:00,37,Non-binary,North,Beauty,4,477.12,1908.48,Casual Buyers
71389,172,2026-01-19 14:00:00,38,Female,East,Beauty,2,45.61,91.22,Loyal High-Spenders
19435,167,2026-01-19 15:00:00,61,Female,South,Home,4,107.56,430.24,Loyal High-Spenders
64340,241,2026-01-19 16:00:00,49,Female,East,Beauty,4,180.43,721.72,Loyal High-Spenders
54078,200,2026-01-19 17:00:00,68,Male,South,Electronics,5,313.92,1569.6000000000001,At-Risk Customers
88832,197,2026-01-19 18:00:00,63,Male,East,Electronics,1,276.95,276.95,Casual Buyers
61293,110,2026-01-19 19:00:00,66,Female,West,Home,4,71.57,286.28,Casual Buyers
88781,204,2026-01-19 20:00:00,38,Female,West,Electronics,1,151.97,151.97,Loyal High-Spenders
70403,166,2026-01-19 21:00:00,52,Male,North,Beauty,5,126.99,634.9499999999999,At-Risk Customers
39124,222,2026-01-19 22:00:00,49,Male,East,Clothing,1,114.64,114.64,Casual Buyers
53919,128,2026-01-19 23:00:00,47,Female,South,Beauty,2,211.46,422.92,Casual Buyers
45247,236,2026-01-20 00:00:00,56,Female,South,Clothing,4,354.98,1419.92,Casual Buyers
72752,175,2026-01-20 01:00:00,66,Male,East,Home,1,116.55,116.55,Loyal High-Spenders
66573,108,2026-01-20 02:00:00,29,Male,South,Clothing,3,189.67,569.01,Loyal High-Spenders
69101,139,2026-01-20 03:00:00,58,Male,West,Electronics,1,201.55,201.55,Casual Buyers
36646,124,2026-01-20 04:00:00,64,Male,South,Beauty,4,488.46,1953.84,Casual Buyers
33049,104,2026-01-20 05:00:00,35,Male,North,Clothing,5,477.79,2388.9500000000003,Casual Buyers
89605,238,2026-01-20 06:00:00,38,Male,West,Beauty,5,402.07,2010.35,Loyal High-Spenders
78385,223,2026-01-20 07:00:00,30,Female,West,Home,4,128.41,513.64,Loyal High-Spenders
50158,137,2026-01-20 08:00:00,38,Male,West,Home,2,43.34,86.68,Loyal High-Spenders
75417,171,2026-01-20 09:00:00,25,Female,East,Electronics,2,165.28,330.56,Casual Buyers
33289,232,2026-01-20 10:00:00,63,Female,East,Home,5,140.73,703.65,Loyal High-Spenders
19823,189,2026-01-20 11:00:00,57,Male,West,Clothing,5,257.9,1289.5,Loyal High-Spenders
70160,245,2026-01-20 12:00:00,63,Female,East,Home,4,391.09,1564.36,Casual Buyers
51975,136,2026-01-20 13:00:00,24,Male,South,Electronics,2,430.58,861.16,Casual Buyers
19540,159,2026-01-20 14:00:00,40,Female,East,Beauty,5,423.98,2119.9,Casual Buyers
26364,127,2026-01-20 15:00:00,61,Male,East,Beauty,2,186.24,372.48,Loyal High-Spenders
14611,180,2026-01-20 16:00:00,49,Female,West,Home,5,346.74,1733.7,At-Risk Customers
37663,213,2026-01-20 17:00:00,28,Female,North,Clothing,1,163.29,163.29,Loyal High-Spenders
61991,139,2026-01-20 18:00:00,39,Male,North,Electronics,3,39.84,119.52000000000001,Casual Buyers
67679,144,2026-01-20 19:00:00,39,Male,North,Clothing,1,353.77,353.77,Loyal High-Spenders
40977,161,2026-01-20 20:00:00,60,Female,South,Electronics,5,14.82,74.1,Casual Buyers
59115,192,2026-01-20 21:00:00,42,Female,East,Home,3,210.5,631.5,Casual Buyers
98223,214,2026-01-20 22:00:00,39,Male,North,Electronics,3,171.4,514.2,Loyal High-Spenders
70890,166,2026-01-20 23:00:00,45,Female,West,Electronics,5,349.75,1748.75,At-Risk Customers
76387,155,2026-01-21 00:00:00,46,Male,North,Home,5,385.46,1927.3,Loyal High-Spenders
28071,139,2026-01-21 01:00:00,30,Female,North,Clothing,2,159.01,318.02,Casual Buyers
69275,197,2026-01-21 02:00:00,35,Male,East,Home,5,407.7,2038.5,Casual Buyers
82369,139,2026-01-21 03:00:00,19,Female,East,Electronics,4,154.02,616.08,Casual Buyers
21938,190,2026-01-21 04:00:00,46,Male,East,Home,5,228.7,1143.5,Loyal High-Spenders
45195,132,2026-01-21 05:00:00,38,Male,South,Electronics,4,366.24,1464.96,Casual Buyers
14000,105,2026-01-21 06:00:00,32,Male,South,Home,5,349.53,1747.6499999999999,At-Risk Customers
80588,246,2026-01-21 07:00:00,69,Male,North,Beauty,2,493.81,987.62,Casual Buyers
48304,179,2026-01-21 08:00:00,44,Female,East,Beauty,4,120.33,481.32,Loyal High-Spenders
79449,191,2026-01-21 09:00:00,67,Male,North,Home,1,334.54,334.54,At-Risk Customers
92986,196,2026-01-21 10:00:00,48,Female,West,Clothing,4,308.74,1234.96,Loyal High-Spenders
99643,158,2026-01-21 11:00:00,32,Male,West,Electronics,2,458.4,916.8,Loyal High-Spenders
30764,158,2026-01-21 12:00:00,68,Male,East,Beauty,4,86.62,346.48,Loyal High-Spenders
96027,147,2026-01-21 13:00:00,40,Male,East,Clothing,5,378.38,1891.9,Loyal High-Spenders
48494,112,2026-01-21 14:00:00,41,Male,West,Electronics,5,288.45,1442.25,Loyal High-Spenders
13373,206,2026-01-21 15:00:00,61,Male,East,Beauty,2,144.59,289.18,Loyal High-Spenders
22161,144,2026-01-21 16:00:00,30,Male,South,Beauty,3,242.47,727.41,Loyal High-Spenders
37350,188,2026-01-21 17:00:00,39,Female,South,Home,5,173.55,867.75,Casual Buyers
35351,199,2026-01-21 18:00:00,60,Male,East,Electronics,1,293.86,293.86,Loyal High-Spenders
98668,106,2026-01-21 19:00:00,54,Female,West,Clothing,2,445.61,891.22,Casual Buyers
25305,232,2026-01-21 20:00:00,50,Female,North,Clothing,4,288.96,1155.84,Loyal High-Spenders
85353,144,2026-01-21 21:00:00,20,Male,East,Clothing,4,319.54,1278.16,Loyal High-Spenders
86797,157,2026-01-21 22:00:00,36,Male,East,Electronics,1,264.19,264.19,At-Risk Customers
75953,130,2026-01-21 23:00:00,40,Non-binary,North,Clothing,5,35.07,175.35,Loyal High-Spenders
67458,122,2026-01-22 00:00:00,46,Female,East,Clothing,2,124.1,248.2,Loyal High-Spenders
30358,237,2026-01-22 01:00:00,47,Female,North,Clothing,1,251.08,251.08,At-Risk Customers
13267,206,2026-01-22 02:00:00,56,Male,West,Home,5,162.02,810.1,Loyal High-Spenders
92745,138,2026-01-22 03:00:00,61,Female,South,Home,2,99.06,198.12,Casual Buyers
99588,181,2026-01-22 04:00:00,64,Female,West,Electronics,4,257.03,1028.12,Loyal High-Spenders
48513,199,2026-01-22 05:00:00,42,Female,South,Electronics,2,168.18,336.36,Loyal High-Spenders
36092,101,2026-01-22 06:00:00,54,Non-binary,North,Clothing,3,136.47,409.40999999999997,Loyal High-Spenders
21338,176,2026-01-22 07:00:00,64,Male,South,Home,2,237.35,474.7,Loyal High-Spenders
10412,111,2026-01-22 08:00:00,25,Male,West,Beauty,3,75.31,225.93,Casual Buyers
17543,138,2026-01-22 09:00:00,59,Female,South,Beauty,2,464.6,929.2,Casual Buyers
43496,112,2026-01-22 10:00:00,33,Female,North,Clothing,3,435.17,1305.51,Loyal High-Spenders
70692,145,2026-01-22 11:00:00,25,Male,South,Clothing,4,356.73,1426.92,Casual Buyers
99084,212,2026-01-22 12:00:00,18,Male,East,Home,5,62.04,310.2,Loyal High-Spenders
54425,116,2026-01-22 13:00:00,61,Male,West,Home,3,390.18,1170.54,At-Risk Customers
48756,203,2026-01-22 14:00:00,22,Male,East,Home,3,405.9,1217.6999999999998,Casual Buyers
28888,197,2026-01-22 15:00:00,20,Female,North,Electronics,4,386.2,1544.8,Casual Buyers
45735,187,2026-01-22 16:00:00,18,Female,South,Electronics,3,65.84,197.52,Casual Buyers
57295,208,2026-01-22 17:00:00,21,Male,East,Clothing,1,325.51,325.51,Loyal High-Spenders
93042,169,2026-01-22 18:00:00,57,Male,East,Electronics,4,418.82,1675.28,Loyal High-Spenders
95999,173,2026-01-22 19:00:00,52,Male,South,Home,1,292.9,292.9,Casual Buyers
27955,162,2026-01-22 20:00:00,49,Male,South,Home,4,326.74,1306.96,Casual Buyers
47841,159,2026-01-22 21:00:00,59,Female,West,Electronics,3,234.6,703.8,Casual Buyers
80640,178,2026-01-22 22:00:00,51,Non-binary,East,Beauty,1,269.07,269.07,At-Risk Customers
75510,136,2026-01-22 23:00:00,60,Female,East,Clothing,3,26.84,80.52,Casual Buyers
44911,121,2026-01-23 00:00:00,42,Male,North,Beauty,4,323.09,1292.36,At-Risk Customers
69031,247,2026-01-23 01:00:00,27,Female,West,Clothing,3,49.91,149.73,Loyal High-Spenders
98726,195,2026-01-23 02:00:00,38,Female,North,Beauty,1,223.16,223.16,Loyal High-Spenders
17357,167,2026-01-23 03:00:00,63,Female,East,Electronics,1,153.4,153.4,Loyal High-Spenders
42479,116,2026-01-23 04:00:00,56,Male,North,Clothing,3,277.26,831.78,At-Risk Customers
71476,111,2026-01-23 05:00:00,44,Male,East,Clothing,2,75.37,150.74,Casual Buyers
54811,249,2026-01-23 06:00:00,44,Male,East,Clothing,4,348.91,1395.64,Casual Buyers
46208,244,2026-01-23 07:00:00,19,Male,North,Home,4,399.56,1598.24,Casual Buyers
30150,237,2026-01-23 08:00:00,58,Male,North,Home,3,90.04,270.12,At-Risk Customers
81180,217,2026-01-23 09:00:00,65,Male,South,Beauty,2,61.11,122.22,Casual Buyers
53286,121,2026-01-23 10:00:00,30,Female,South,Electronics,1,81.3,81.3,At-Risk Customers
78450,219,2026-01-23 11:00:00,26,Female,South,Home,5,439.79,2198.9500000000003,Casual Buyers
31352,149,2026-01-23 12:00:00,69,Male,East,Clothing,5,268.81,1344.05,Loyal High-Spenders
65069,113,2026-01-23 13:00:00,53,Male,North,Home,3,238.96,716.88,Casual Buyers
24397,128,2026-01-23 14:00:00,39,Female,West,Electronics,2,62.29,124.58,Casual Buyers
51555,224,2026-01-23 15:00:00,59,Female,East,Home,2,328.28,656.56,Casual Buyers
56959,106,2026-01-23 16:00:00,43,Female,West,Clothing,4,435.32,1741.28,Casual Buyers
10728,128,2026-01-23 17:00:00,29,Non-binary,North,Beauty,1,415.81,415.81,Casual Buyers
60517,238,2026-01-23 18:00:00,34,Female,East,Clothing,2,316.77,633.54,Loyal High-Spenders
76234,132,2026-01-23 19:00:00,31,Non-binary,West,Electronics,5,46.89,234.45,Casual Buyers
49954,233,2026-01-23 20:00:00,31,Male,West,Beauty,1,65.07,65.07,Loyal High-Spenders
57280,210,2026-01-23 21:00:00,51,Male,South,Home,1,34.16,34.16,Loyal High-Spenders
89459,178,2026-01-23 22:00:00,37,Male,South,Home,3,136.16,408.48,At-Risk Customers
26779,157,2026-01-23 23:00:00,28,Male,South,Home,2,76.47,152.94,At-Risk Customers
73932,125,2026-01-24 00:00:00,33,Male,East,Beauty,3,137.42,412.26,Casual Buyers
82936,128,2026-01-24 01:00:00,68,Female,North,Clothing,2,198.68,397.36,Casual Buyers
34466,103,2026-01-24 02:00:00,48,Female,North,Beauty,4,472.06,1888.24,At-Risk Customers
46939,198,2026-01-24 03:00:00,23,Female,South,Beauty,3,309.08,927.24,Loyal High-Spenders
79896,240,2026-01-24 04:00:00,36,Male,South,Electronics,3,419.14,1257.42,Casual Buyers
